short_name,id,conversation,flow_id,timestamp,content,answer_type,failed,author,embeddings
stjohns,1815,809,F1148929963YCBSAD,2025-03-20T13:44:53.856000Z,meal plan,,False,USER,[]
stjohns,1816,809,F1148929964KHAM1D,2025-03-20T13:44:54.856000Z,"I do not have access to a specific meal plan for you, David.  However, the article I have access to mentions that St. John's University has a website called ""Dine on Campus"" which features menu items and allergen information.  The article also strongly recommends planning your meals in advance by reviewing this website before going to the dining hall.  This would allow you to see what options are available and choose meals that meet your dietary needs.",SOURCED,False,CHATBOT,[]
stjohns,1817,810,F1316503442260MA3KT,2025-03-20T13:45:10.953000Z,phone number,,False,USER,[]
stjohns,1847,825,F44656298961853XUAE,2025-03-20T13:49:32.644000Z,application status,,False,USER,[]
stjohns,1855,829,F446562992783GCJG5X,2025-03-20T13:50:30.742000Z,What is my GPA?,,False,USER,[]
stjohns,1873,838,F1148934646JRIISR,2025-03-20T13:52:56.398000Z,what is the tuition,,False,USER,[]
stjohns,1878,840,F446563007500TBG23X,2025-03-20T13:53:31.752000Z,"That's great, David!  As a senior, you're nearing the end of your college journey.  Is there anything specific I can help you with today, regarding your studies, career plans, or anything else?",SOURCED,False,CHATBOT,[]
stjohns,1880,841,F1074874100007IZ5PI5,2025-03-20T13:53:49.333000Z,"David, are you asking about transferring from a community college to a four-year university?  The article I have access to provides a comprehensive guide on this topic, covering everything from researching potential universities and understanding transfer credits to financial planning and navigating the application process.  Is there a specific aspect of the transfer process you'd like to discuss?  Perhaps you have questions about credit transfer, financial aid, or the application itself?  I'm happy to help!",SOURCED,False,CHATBOT,[]
stjohns,1897,850,F1148936264RUA10U,2025-03-20T13:56:21.986000Z,order transcript,,False,USER,[]
stjohns,1818,810,F1316503442270UKGH3,2025-03-20T13:45:11.953000Z,"The provided text gives the St. John's University Service Desk phone number as (718) 990-5000.  However,  this is for support; it's not a login or account-specific number.  The instructions for logging in to the Sign-On Portal require you to provide *your own* phone number for security purposes (multi-factor authentication).",SOURCED,False,CHATBOT,[]
stjohns,1820,811,F446562976896GSJEXQ,2025-03-20T13:45:33.062000Z,"Hi David, I'm Vera.  To unlock your signon.stjohns.edu account, follow these steps:  1. Go to https://signon.stjohns.edu and click the ""Unlock"" link at the bottom of the login screen. 2. Enter your full St. John's University email address. 3. Choose to receive a verification code via SMS or voice call. 4. Enter the code you receive. 5. Answer your security question.  If this doesn't work, call the St. John's University Service Desk at 718-990-5000 (Monday-Friday, 7:30 AM to 7:30 PM EST), press option 2, and have your X number ready.",SOURCED,False,CHATBOT,[]
stjohns,1824,813,F101946011362513W4TC,2025-03-20T13:46:07.686000Z,"David, to apply for a St. John's University parking permit, you need to go to connect.stjohns.edu or use the St. John’s U Connect mobile app.  Then, click your avatar, select ""View Profile,"" choose ""NEW UIS Experience,"" and then ""Parking Permits.""  Complete the vehicle information, and your permit will be mailed within 5-7 business days.  For faster service, visit the Public Safety office in the ROTC building.",SOURCED,False,CHATBOT,[]
stjohns,1848,825,F446562989619S5IUQA,2025-03-20T13:49:33.644000Z,"I do not have access to your personal information, including your application status.  To check your application status, you will need to contact the institution you applied to directly.  They will be able to provide you with the most up-to-date information.",SOURCED,False,CHATBOT,[]
stjohns,1867,835,F1019460117801BOO2NU,2025-03-20T13:52:04.791000Z,where is st johns located,,False,USER,[]
stjohns,1882,842,F1019460118658PK1LB3,2025-03-20T13:54:04.573000Z,"I do not have access to your housing deposit information.  To inquire about your housing deposit, you will need to contact the relevant housing office or department at your institution.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1888,845,F1148935610XQ2WN1,2025-03-20T13:54:58.032000Z,"Based on the provided text, St. John's University offers a wide range of undergraduate majors.  The article specifically mentions:  * **Criminal Justice:**  The author initially chose this major but later switched. * **Public Relations (PR):** The author ultimately switched to this major. * **Gaming Development & Emerging Media:** Mentioned as a good option for undecided students.  The text also implies many other majors exist at the university, but doesn't list them specifically.  To find a complete list, you would need to visit the St. John's University website.",SOURCED,False,CHATBOT,[]
stjohns,1891,847,F147790607909K0H0AN,2025-03-20T13:55:29.259000Z,temporary pin,,False,USER,[]
stjohns,1895,849,F101946012631752NLVI,2025-03-20T13:56:06.532000Z,career services,,False,USER,[]
stjohns,1906,854,F446563020090DO5BPL,2025-03-20T13:57:33.172000Z,"St. John's University offers part-time employment opportunities to undergraduate students across various departments and schools.  Approximately 1,500 students are employed each year.  There are two types of positions: Regular Student Worker and federal College Work-Study.  To apply, you need to determine your Work-Study eligibility (if applicable), review open positions, and complete the Student Employment Application, including up to three job IDs.  The application process is detailed in the provided document.",SOURCED,False,CHATBOT,[]
stjohns,1913,858,F1019460127287DX1ZHI,2025-03-20T13:58:40.712000Z,class of 2024,,False,USER,[]
stjohns,1926,864,F1148938818PDWYFQ,2025-03-20T14:00:27.777000Z,"The academic calendar for St. John's University's Queens, Staten Island, and Manhattan campuses can be found online.  Law students have a separate academic calendar.",SOURCED,False,CHATBOT,[]
stjohns,1969,886,F131650383509144GOE,2025-03-20T14:06:42.902000Z,how many students applied,,False,USER,[]
stjohns,1980,891,F1019460133831MIG1K0,2025-03-20T14:08:10.284000Z,"David, I'm not sure what information you'd like me to transfer.  Could you please be more specific?  I need to know what information you want me to move, where it's currently located, and where you want it to go.",SOURCED,False,CHATBOT,[]
stjohns,1982,892,F1148943215VTHNYJ,2025-03-20T14:08:27.689000Z,"I'm sorry, David, but I need more information to understand your request.  ""Location"" is too broad.  Are you asking about the location of something specific, like a computer lab or a particular device's MAC address?  Please clarify your question.",SOURCED,False,CHATBOT,[]
stjohns,1985,894,F446563072401TJVAKS,2025-03-20T14:09:01.143000Z,sports,,False,USER,[]
stjohns,1819,811,F446562976895SOYWTV,2025-03-20T13:45:32.062000Z,i need to unlock my account,,False,USER,[]
stjohns,1821,812,F1074874097380OS0KAV,2025-03-20T13:45:47.351000Z,basketball tickets,,False,USER,[]
stjohns,1822,812,F10748740973814KSIOM,2025-03-20T13:45:48.351000Z,"I do not have access to information about basketball tickets.  To find basketball tickets, I suggest you try an online search engine like Google, or check the websites of ticket vendors such as Ticketmaster or StubHub.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1837,820,F1019460114322Q5QWJI,2025-03-20T13:48:06.951000Z,how to drop a class,,False,USER,[]
stjohns,1844,823,F147790604376T0X0SU,2025-03-20T13:48:59.847000Z,"Based on the provided text, St. John's University has campuses in Queens, NY, and  it previously had a campus on Staten Island, NY.  However, as of August 2022, the Staten Island campus is no longer admitting students.",SOURCED,False,CHATBOT,[]
stjohns,1845,824,F131650362082USIHBP,2025-03-20T13:49:14.859000Z,when is admission deadline,,False,USER,[]
stjohns,1846,824,F131650362083N2VCLF,2025-03-20T13:49:15.859000Z,"I'm sorry, David, but I don't have the admission deadlines for St. John's University.  The provided text mentions that prospective students can contact Kerri Darcy (Undergraduate Admissions) or Amber J. Steiger (Graduate Admissions) for guidance and support, including information about deadlines.  To find the specific deadlines you need, you should contact them directly.",SOURCED,False,CHATBOT,[]
stjohns,1849,826,F1074874098616PDHBD5,2025-03-20T13:49:49.356000Z,portal,,False,USER,[]
stjohns,1861,832,F131650368026PAIO45,2025-03-20T13:51:12.936000Z,unlock my account,,False,USER,[]
stjohns,1862,832,F131650368027N5Y2OB,2025-03-20T13:51:13.936000Z,"Hi David, I'm Vera.  To unlock your St. John's University signon.stjohns.edu account, follow these steps:  1. Go to https://signon.stjohns.edu and click the ""Unlock"" link at the bottom of the login screen. 2. Enter your full SJU email address. 3. Choose to receive a verification code via SMS or voice call. 4. Enter the verification code you receive. 5. Answer your security question.  If you can't unlock your account using these steps, call the St. John's University Service Desk at 718-990-5000, Monday-Friday, 7:30 AM to 7:30 PM EST.  Press option 2 and have your X number ready.",SOURCED,False,CHATBOT,[]
stjohns,1868,835,F10194601178020CLG00,2025-03-20T13:52:05.791000Z,"Based on the provided text, St. John's University has campuses in Queens, NY, and  previously had a campus on Staten Island, NY.  However, as of August 2022, the Staten Island campus is no longer admitting new students.",SOURCED,False,CHATBOT,[]
stjohns,1870,836,F11489342282GGTCX,2025-03-20T13:52:21.449000Z,"Dentistry is the branch of medicine that is concerned with the study, diagnosis, prevention, and treatment of diseases, disorders, and conditions of the oral cavity, commonly known as the mouth.  This includes the teeth, gums, and the surrounding structures.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1874,838,F1148934647G0M1EY,2025-03-20T13:52:57.398000Z,"To answer your question about tuition, I need more information.  Are you interested in undergraduate or graduate tuition?  Also, are you a New York State resident, as that impacts eligibility for programs like the Tuition Assistance Program (TAP)?",SOURCED,False,CHATBOT,[]
stjohns,1875,839,F131650368638H1PBA2,2025-03-20T13:53:12.062000Z,how much is the tuition,,False,USER,[]
stjohns,1884,843,F1148935340X0GC3F,2025-03-20T13:54:23.950000Z,"I do not have access to a comprehensive directory for St. John's University.  However, the provided text mentions several potential sources:  * **Faculty and Administrator Phone Directory:** This is mentioned but not included in the text.  You would need to access this separately through the university's internal system. * **Office of Alumni Relations:**  This is listed with a phone number (718-990-6232) and email address ([email protected]) in the article about Roger Maloney. * **IT Team Directory List:**  This is also mentioned but not provided.  You'd need to find this through the university's internal IT resources.  To find other directories, I suggest checking the St. John's University website directly.  Look for sections like ""Contact Us,"" ""Directories,"" or similar.",SOURCED,False,CHATBOT,[]
stjohns,1893,848,F1074874100645CRDP41,2025-03-20T13:55:49.389000Z,i want to apply,,False,USER,[]
stjohns,1896,849,F1019460126318NF4PDL,2025-03-20T13:56:07.532000Z,"St. John's University Career Services offers a wide range of resources and support to help students and alumni navigate their career paths.  Kenneth Emeghebo, Associate Director of Career and Internship of First-Year Advising, highlights their commitment to personalized guidance, innovative programs, and opportunities for growth.  Services include advising on diverse career paths (even unconventional ones like transitioning from psychology to music), assistance with job searching and internships, and networking opportunities.  They also have plans to expand their social media presence, organize career treks, develop career communities, and launch a podcast.",SOURCED,False,CHATBOT,[]
stjohns,1902,852,F1148936555VNY4MA,2025-03-20T13:56:58.001000Z,"You're welcome, David! Is there anything I can help you with today?",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1908,855,F1074874101371J05XZW,2025-03-20T13:57:50.230000Z,"David, logging in depends on your St. John's University status and whether you're accessing UIS or the Sign-On Portal.  I need more information from you to help.  Are you:  * A current student, faculty, or staff member? * A former student or employee? * A prospective student or current College Advantage student?  Which system are you trying to access:  * UIS (University Information System)? * The Sign-On Portal (Okta)?  Once I have this information, I can give you the correct instructions.",SOURCED,False,CHATBOT,[]
stjohns,1910,856,F1019460126999IDUMV1,2025-03-20T13:58:07.052000Z,"I'm sorry, but I don't have access to specific meal plan details for St. John's University.  The provided text mentions that the Dine on Campus website has menu information and allergen details, and encourages proactive meal planning by reviewing the menu in advance.  To find information on meal plans, you should visit the St. John's University website's Dine on Campus page.",SOURCED,False,CHATBOT,[]
stjohns,1931,867,F1148939372JF0P0C,2025-03-20T14:01:20.818000Z,how to register for classes,,False,USER,[]
stjohns,1937,870,F131650375815BXW4F4,2025-03-20T14:02:11.654000Z,when is spring break,,False,USER,[]
stjohns,1952,877,F1316503826100DNIG3,2025-03-20T14:04:14.154000Z,"Hi David, I'm Vera.  I understand you're locked out of your signon.stjohns.edu account.  To unlock it, follow these steps:  1. Go to https://signon.stjohns.edu. 2. Click the ""Unlock"" link at the bottom of the login screen. 3. Enter your full St. John's University email address. 4. Choose to receive a verification code via SMS or voice call. 5. Enter the code you receive and click ""VERIFY"". 6. Answer your security question.  If you're still unable to unlock your account after trying these steps, please call the St. John's University Service Desk at 718-990-5000 between 7:30 a.m. and 7:30 p.m. EST, Monday to Friday.  Press option 2 and have your X number ready.",SOURCED,False,CHATBOT,[]
stjohns,1963,883,F1074874120416UOIMAB,2025-03-20T14:05:49.608000Z,okay thank you,,False,USER,[]
stjohns,1823,813,F1019460113624C4V1RD,2025-03-20T13:46:06.686000Z,parking pass,,False,USER,[]
stjohns,1830,816,F147790600469QL5D1L,2025-03-20T13:46:58.049000Z,"The current time is not specified in the provided text.  The date is March 20th, 2025.",SOURCED,False,CHATBOT,[]
stjohns,1843,823,F147790604375FS4J4T,2025-03-20T13:48:58.847000Z,where is st johns,,False,USER,[]
stjohns,1850,826,F1074874098617VOL5HS,2025-03-20T13:49:50.356000Z,"David, are you referring to the St. John's University Company Portal for accessing software, or the Sign-On Portal for logging into university accounts?  Please clarify which portal you need information about.",SOURCED,False,CHATBOT,[]
stjohns,1852,827,F10194601168790VQYDO,2025-03-20T13:50:07.006000Z,"I'm sorry, I need more information about what you'd like to visit.  Can you be more specific?",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1860,831,F1148933258DRPWKZ,2025-03-20T13:50:56.530000Z,"I'm sorry, David, but I don't have access to specific LinkedIn profiles or personal information.  The provided text is an article about building a strong LinkedIn profile, and it doesn't contain details about any individual's profile, including one that might be identified as ""css profile"".  My knowledge is limited to the context of that article.",SOURCED,False,CHATBOT,[]
stjohns,1866,834,F1074874099355GUXIMP,2025-03-20T13:51:49.624000Z,"I do not have access to a comprehensive St. John's University course catalog.  My knowledge is limited to the information provided in the documents I was given, which only includes details about the process for requesting outside institution courses.  To view the course catalog, you will need to visit the St. John's University website.  If you are looking for law courses, there is a separate catalog for those.",SOURCED,False,CHATBOT,[]
stjohns,1872,837,F1019460118098YSDE4O,2025-03-20T13:52:38.997000Z,backend call: academic advisor,VERIFIED,False,CHATBOT,[]
stjohns,1876,839,F1316503686394CCAXT,2025-03-20T13:53:13.062000Z,"I do not have access to your tuition information.  To find out how much your tuition is, you should check your student account online or contact the student billing office.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1885,844,F1019460118947LJQXAD,2025-03-20T13:54:39.402000Z,contact,,False,USER,[]
stjohns,1900,851,F131650369844HJTXXP,2025-03-20T13:56:42.192000Z,"Based on the provided text, St. John's University offers a variety of study abroad programs.  Kaitlyn Blanck, an International Business major, participated in three such experiences across Europe, visiting ten countries.  The university also offers shorter programs, such as the week-long Global Passport program, as well as longer semester programs like the Discover WES semester program.  Information on St. John's University's study abroad programs can be found on their website.",SOURCED,False,CHATBOT,[]
stjohns,1905,854,F446563020089JI0JLA,2025-03-20T13:57:32.172000Z,employment,,False,USER,[]
stjohns,1912,857,F1148937330GHB5P0,2025-03-20T13:58:24.728000Z,"As Vera, I understand you're a student at St. John's University.  To find your student ID information (including your X number), you should log in to the St. John's U Connect portal at connect.stjohns.edu or use the St. John's U Connect mobile app.  Once logged in, click on your avatar in the upper right corner and select ""View Profile"".  If you can't log in, you'll find further instructions on the St. John's University Service Desk website.  The instructions are slightly different depending on whether you are a new or former student.",SOURCED,False,CHATBOT,[]
stjohns,1914,858,F1019460127289TZBCD2,2025-03-20T13:58:41.712000Z,"I do not have access to student records or specific information about the class of 2024 at St. John's University.  My knowledge is based on the provided text, which focuses on how students can access their schedules through the university's Connect app or website.",SOURCED,False,CHATBOT,[]
stjohns,1917,860,F131650374797FNNPTS,2025-03-20T13:59:16.528000Z,college advantage program,,False,USER,[]
stjohns,1919,861,F4465630269015BYALW,2025-03-20T13:59:32.652000Z,the cost of attendance and financial information,,False,USER,[]
stjohns,1923,863,F1019460127837A4WMC2,2025-03-20T14:00:07.102000Z,course offerings,,False,USER,[]
stjohns,1935,869,F1148939664UN0QEQ,2025-03-20T14:01:51.672000Z,thank you so much,,False,USER,[]
stjohns,1939,871,F147790611933S0XB4A,2025-03-20T14:02:28.964000Z,library hours,,False,USER,[]
stjohns,1951,877,F131650382609HYWXCW,2025-03-20T14:04:13.154000Z,im locked out of my account,,False,USER,[]
stjohns,1970,886,F131650383510MBVG1K,2025-03-20T14:06:43.902000Z,"I'm sorry, David, but the provided text doesn't specify the number of students who applied to be student ambassadors.  The article focuses on the qualities sought in applicants and the benefits of the program, not the application numbers.",SOURCED,False,CHATBOT,[]
stjohns,1983,893,F1316504025833TFEDC,2025-03-20T14:08:45.251000Z,tours,,False,USER,[]
stjohns,1825,814,F1148930613KBM1UA,2025-03-20T13:46:20.782000Z,diploma,,False,USER,[]
stjohns,1833,818,F446562983220GWQBE2,2025-03-20T13:47:32.048000Z,jobs,,False,USER,[]
stjohns,1854,828,F1148932966AJMX5E,2025-03-20T13:50:26.240000Z,"The provided text mentions that applications for the St. John's University Student Ambassador program for Fall 2025 will open later this spring.  There is no further information on the application process itself in this document.  To find out how to apply, you should check the St. John's University website again later this spring.",SOURCED,False,CHATBOT,[]
stjohns,1859,831,F1148933257FTQ0YL,2025-03-20T13:50:55.530000Z,css profile,,False,USER,[]
stjohns,1864,833,F147790606561KGUDON,2025-03-20T13:51:30.856000Z,"I do not have access to a comprehensive holiday schedule for St. John's University or any specific organization.  To find a holiday schedule, you will need to check the specific organization's website, employee handbook, or contact their HR or administrative department.",SOURCED,False,CHATBOT,[]
stjohns,1877,840,F446563007499VHRCXF,2025-03-20T13:53:30.752000Z,i am a senior in college,,False,USER,[]
stjohns,1890,846,F1316503693441DI4L2,2025-03-20T13:55:14.175000Z,"I'm sorry, David, but I don't have access to Dean's List information.  To find out how to get on the Dean's List, you should contact your specific college's Dean's office.  The contact information for each college is available in the link I previously provided.",SOURCED,False,CHATBOT,[]
stjohns,1920,861,F446563026902F4BTX3,2025-03-20T13:59:33.652000Z,"I do not have access to real-time information, including the current cost of attendance or specific financial aid details for St. John's University.  To find this information, I recommend visiting the St. John's University website and looking for their admissions or financial aid office pages.  They will have the most up-to-date details on tuition, fees, and the financial aid process.",SOURCED,False,CHATBOT,[]
stjohns,1921,862,F10748741020064V0RXB,2025-03-20T13:59:49.499000Z,how do i login,,False,USER,[]
stjohns,1922,862,F10748741020071M12PH,2025-03-20T13:59:50.499000Z,"David, that depends on what you're trying to log into!  To help me assist you, please tell me which application or service you need to access (e.g., Formstack, OneDrive, Webex, Sign-On portal).",SOURCED,False,CHATBOT,[]
stjohns,1826,814,F1148930614R3M40M,2025-03-20T13:46:21.782000Z,"To obtain your diploma, you'll need to meet all graduation requirements, including completing all coursework and maintaining a satisfactory GPA.  Once you've done so, you'll typically receive instructions from your academic advisor or the registrar's office on how and when to pick up your diploma.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1828,815,F1316503514863XGTZF,2025-03-20T13:46:44.223000Z,"As Vera, I cannot provide specific instructions on how to change your major because I don't know which university you attend.  However, based on the provided text from St. John's University, the process generally involves these steps:  1. **Speak to an Academic Advisor:** This is the crucial first step.  Your advisor will guide you through the process, explain how changing your major will affect your credits, and help you create a new plan to graduate on time.  For first-year students at St. John's, this would involve the Center for Student Success or their Dean's College Advisor.  For other students, it's the Dean's Office.  2. **Research Courses:** Before making a final decision, research the courses required for your new major to ensure it aligns with your interests and career goals.  3. **File the Necessary Paperwork:**  Complete all required forms and submit them by the deadlines.  Keep copies of everything for your records.  4. **Adjust Your Schedule:** Your academic advisor will help you adjust your course schedule to accommodate the new major's requirements, ensuring you stay on track for graduation.   To find out the exact procedure for changing your major, I recommend:  * **Checking your university's website:** Look for information on academic advising, student services, or the registrar's office. * **Contacting your academic advisor directly:** They are your best resource for personalized guidance. * **Visiting your university's student services center:** They can provide information and assistance.  Remember, changing your major is a common experience, and your university has resources to support you through the process. Don't hesitate to reach out for help.",SOURCED,False,CHATBOT,[]
stjohns,1831,817,F131650353479AH53B3,2025-03-20T13:47:15.101000Z,dorms,,False,USER,[]
stjohns,1835,819,F1148931132W5I2L4,2025-03-20T13:47:50.501000Z,i am a transfer student from ncc,,False,USER,[]
stjohns,1856,829,F446562992784ITSYAF,2025-03-20T13:50:31.742000Z,backend call: GPA,VERIFIED,False,CHATBOT,[]
stjohns,1863,833,F147790606560TOUYDA,2025-03-20T13:51:29.856000Z,holiday schedule,,False,USER,[]
stjohns,1869,836,F1148934227Y0IAJP,2025-03-20T13:52:20.449000Z,dentistry,,False,USER,[]
stjohns,1827,815,F131650351485JJGX5Q,2025-03-20T13:46:43.223000Z,how can i change my major,,False,USER,[]
stjohns,1832,817,F131650353480GJTVFP,2025-03-20T13:47:16.101000Z,"Based on the provided text, dorm life at St. John's University involves:  * **Shared living spaces:** Most students share rooms with roommates, and common areas like kitchens, study lounges, and laundry rooms are shared. * **Rules and regulations:**  There are specific rules regarding quiet hours, guests, and what items are allowed in the rooms.  These rules vary by university. * **Homesickness:**  Leaving home can be challenging, and homesickness is a common experience. * **Privacy concerns:** Sharing a room with roommates presents challenges to privacy. * **Resident Assistants (RAs):**  RAs are undergraduate students who live in the dorms to provide guidance, maintain safety, and build community. * **Shared bathrooms:** Many universities, including St. John's, have communal bathrooms, though some suites may have private ones.   The text also offers advice on thriving in dorm life, such as establishing roommate boundaries, staying organized, personalizing your room, and utilizing campus resources.",SOURCED,False,CHATBOT,[]
stjohns,1834,818,F446562983221DL2QDM,2025-03-20T13:47:33.048000Z,"Based on the provided text, there are several job categories available:  * **Higher Education Jobs:**  The Higher Education Recruitment Consortium (HERC) offers a large database of higher education and related jobs.  * **Cyber Security Jobs:**  Open positions are listed on Handshake.  * **St. John's University Opportunities:**  This includes internships, student employment, graduate assistantships, and fellowships in various departments.  There's a link to a student employment application.",SOURCED,False,CHATBOT,[]
stjohns,1840,821,F1148931680MCDRSW,2025-03-20T13:48:24.251000Z,"David, I understand you can't log in.  To help me assist you, I need more information.  Which system are you trying to log into?  (e.g., UIS, Sign-On Portal, email, etc.)  Have you tried resetting your password?  If so, what happened?",SOURCED,False,CHATBOT,[]
stjohns,1857,830,F1019460117172LM2OXS,2025-03-20T13:50:38.251000Z,parking permit,,False,USER,[]
stjohns,1879,841,F1074874100006ZOB32S,2025-03-20T13:53:48.333000Z,transfer,,False,USER,[]
stjohns,1894,848,F10748741006465PS5YP,2025-03-20T13:55:50.389000Z,"To apply for a St. John's University campus parking permit,  you need to follow these steps, according to the information I have access to:  1. **Go to the Connect App:** Visit https://connect.stjohns.edu or download the St. John’s U Connect mobile app. 2. **Access your profile:** Click on your avatar in the upper right corner and select ""View Profile."" 3. **Navigate to Parking Permits:** Click on ""NEW UIS Experience"" and then select ""Parking Permits."" 4. **Complete the application:** Fill out the required information about your vehicle. 5. **Receive your permit:** A hanging permit will be mailed to your address within 5-7 days.  For faster processing, visit the Public Safety office in the ROTC building.  Please note that this information is from January 10th, 2025, so there's a possibility the process might have changed slightly since then.  If you encounter any difficulties, contact the St. John's University Service Desk at 718-990-5000.",SOURCED,False,CHATBOT,[]
stjohns,1907,855,F10748741013705KMCGL,2025-03-20T13:57:49.230000Z,how do i log in,,False,USER,[]
stjohns,1911,857,F11489373293MB2ZX,2025-03-20T13:58:23.728000Z,student,,False,USER,[]
stjohns,1916,859,F1148937957LIPKXN,2025-03-20T13:58:58.246000Z,The academic calendar can be found here: [Academic Calendar].  There is also a separate calendar for the Law School: [Law School Academic Calendar].,SOURCED,False,CHATBOT,[]
stjohns,1930,866,F446563036208E3PJLW,2025-03-20T14:01:03.624000Z,"At St. John's University, student ambassadors lead campus tours as part of their role.  These tours are conducted, often in pairs, to provide prospective students and their families with a firsthand look at the university.",SOURCED,False,CHATBOT,[]
stjohns,1932,867,F1148939373M354LK,2025-03-20T14:01:21.818000Z,"I do not have access to real-time information, including St. John's University's current registration processes.  The provided text mentions that instructions for registering for classes using the ""New UIS Experience"" are available, but it doesn't give the instructions themselves.  To find out how to register for classes at St. John's University, I recommend:  1. **Checking the St. John's University website:** Look for a student portal or a section on registration.  The university website will have the most up-to-date and accurate information. 2. **Contacting the university's registrar's office:** They can provide specific instructions and answer any questions you have about the registration process. 3. **Referencing the provided text:** The text mentions that there are instructions for registering for classes within the ""New UIS Experience"" section of the university's online system.  If you can access this system, look for those instructions.  I apologize that I cannot provide the exact steps for registration.  The university's official resources are the best place to find that information.",SOURCED,False,CHATBOT,[]
stjohns,1934,868,F1019460128469J0GXFZ,2025-03-20T14:01:37.094000Z,"David, based on the provided St. John's University Service Desk document, to enroll in a payment plan for your tuition, you need to log in to the Connect app (either through the mobile app or the website: https://connect.stjohns.edu).  Once logged in, find the ""Student Accounts"" card, which will guide you to TouchNet where you can set up a payment plan.  The instructions detail how to navigate the TouchNet system to select a plan, review payment details, and confirm your enrollment.  If you have any problems, contact Student Financial Services at (718) 990-2000.",SOURCED,False,CHATBOT,[]
stjohns,1936,869,F11489396655VBH2W,2025-03-20T14:01:52.672000Z,"You're welcome, David! Is there anything else I can help you with today?",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1944,873,F446563043242N3UWWK,2025-03-20T14:03:04.145000Z,"Hi David, I'm Vera.  Based on the provided St. John's University Service Desk information, to make a payment, you first need to log in to the Connect app (either via the mobile app or at https://connect.stjohns.edu).  Once logged in, find the ""Student Accounts"" card, which will guide you to TouchNet to enroll in a payment plan.  You'll need to agree to the terms and conditions there before selecting your payment plan, method, and reviewing the payment schedule.",SOURCED,False,CHATBOT,[]
stjohns,1829,816,F147790600468QMFBZR,2025-03-20T13:46:57.049000Z,what time,,False,USER,[]
stjohns,1851,827,F1019460116878KLE0CO,2025-03-20T13:50:06.006000Z,visit,,False,USER,[]
stjohns,1899,851,F13165036984342FU4M,2025-03-20T13:56:41.192000Z,study abroad,,False,USER,[]
stjohns,1909,856,F1019460126998RJAPIV,2025-03-20T13:58:06.052000Z,meal plans,,False,USER,[]
stjohns,1924,863,F1019460127838DWGVZ2,2025-03-20T14:00:08.102000Z,"To answer your request for course offerings, I need more information.  Which university or institution are you interested in?  Providing the name will allow me to access the relevant course catalog.",SOURCED,False,CHATBOT,[]
stjohns,1964,883,F1074874120417BRPFX5,2025-03-20T14:05:50.608000Z,"You're welcome, David. Is there anything I can help you with today?",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1997,900,F131650408905AP3LE5,2025-03-20T14:10:45.317000Z,password reset,,False,USER,[]
stjohns,1836,819,F1148931133WGCE4W,2025-03-20T13:47:51.501000Z,"Hello David, my name is Vera.  I understand you're a transfer student from NCC.  I don't have access to your specific academic records or personal information, but I can offer some general advice based on the provided text about transferring to St. John's University.    To best assist you, could you tell me what you'd like to know or what kind of help you need regarding your transfer to St. John's?  For example, are you wondering about:  * **Transferring credits?**  The articles mention generous transfer credit policies and potential scholarships. * **The application process?**  The text highlights the efficiency of the process with helpful advisors. * **Available resources and support?**  St. John's offers various resources like the Writing Center, Learning Commons, and Career Services. * **Specific programs or majors?**  The university has a wide range of programs and majors to explore.  The more information you provide, the better I can assist you.",SOURCED,False,CHATBOT,[]
stjohns,1838,820,F10194601143230FQBJW,2025-03-20T13:48:07.951000Z,"I'm sorry, David, but I don't have the answer to your question about dropping a class.  The provided text explains how to view a class schedule, not how to drop one.  To find out how to drop a class at St. John's University, you should consult the university's website or contact the registrar's office directly.",SOURCED,False,CHATBOT,[]
stjohns,1839,821,F1148931679HSA1EY,2025-03-20T13:48:23.251000Z,cant log in,,False,USER,[]
stjohns,1841,822,F13165035922000IUIY,2025-03-20T13:48:41.347000Z,customer service,,False,USER,[]
stjohns,1842,822,F131650359221MWQSJA,2025-03-20T13:48:42.347000Z,"The provided text mentions two phone numbers for St. John's University's customer service:  * **718-990-5000:** This number is for the St. John's University Service Desk, available Monday-Friday, 7:30 a.m. to 7:30 p.m. EST.  * **718-990-2000:** This number is for the University's Customer Contact Center,  related to proxy account access.  The context suggests this may be a more specialized service.",SOURCED,False,CHATBOT,[]
stjohns,1853,828,F1148932965ZLBGOO,2025-03-20T13:50:25.240000Z,how can i apply,,False,USER,[]
